transaction_id,card_id,timestamp,amount,merchant_category,channel,distance_from_home_km,is_international,is_fraud,fraud_type,fraud_stage,customer_profile,hard_negative_type
TX_000035982,CARD_02641,2025-03-09T15:47:30,245.11,entertainment,ONLINE,8.27,0,0,legitimate,none,high_spend,none
TX_000035983,CARD_01514,2025-03-09T15:47:43,109.91,grocery,ONLINE,18.9,0,0,legitimate,none,variable,none
TX_000035984,CARD_01721,2025-03-09T15:48:48,30.88,pharmacy,POS,8.97,0,0,legitimate,none,regular,none
TX_000035985,CARD_00960,2025-03-09T15:49:55,59.74,pharmacy,ONLINE,2.58,0,0,legitimate,none,online,none
TX_000035986,CARD_01165,2025-03-09T15:52:07,209.45,retail,CONTACTLESS,15.19,0,0,legitimate,none,regular,none
TX_000035987,CARD_01984,2025-03-09T15:52:09,99.56,services,CONTACTLESS,5.12,0,0,legitimate,none,regular,none
TX_000035988,CARD_02457,2025-03-09T15:52:29,542.49,electronics,POS,26.53,0,0,legitimate,none,high_spend,none
TX_000035989,CARD_00543,2025-03-09T15:52:54,316.36,restaurant,ATM,51.25,0,0,legitimate,none,variable,none
TX_000035990,CARD_02464,2025-03-09T15:55:19,1152.81,entertainment,POS,39.63,0,0,legitimate,none,high_spend,none
TX_000035991,CARD_00856,2025-03-09T15:57:13,157.17,retail,POS,6.21,0,0,legitimate,none,online,none
TX_000035992,CARD_02634,2025-03-09T15:57:17,609.25,electronics,ATM,49.99,0,0,legitimate,none,high_spend,none
TX_000035993,CARD_02679,2025-03-09T15:57:36,227.3,entertainment,ATM,25.07,0,0,legitimate,none,variable,none
TX_000035994,CARD_01585,2025-03-09T15:59:42,1166.72,retail,ONLINE,14.76,0,0,legitimate,none,high_spend,none
TX_000035995,CARD_02031,2025-03-09T15:59:53,232.07,retail,ONLINE,11.03,0,0,legitimate,none,regular,none
TX_000035996,CARD_00663,2025-03-09T15:59:59,199.31,restaurant,POS,1.53,0,0,legitimate,none,regular,none
TX_000035997,CARD_02012,2025-03-09T16:00:18,125.76,fuel,ONLINE,1.88,0,0,legitimate,none,regular,none
TX_000035998,CARD_01629,2025-03-09T16:00:39,48.4,pharmacy,POS,6.67,0,0,legitimate,none,regular,none
TX_000035999,CARD_01897,2025-03-09T16:02:52,8055.16,travel,ONLINE,8.74,0,0,legitimate,none,high_spend,none
TX_000036000,CARD_01752,2025-03-09T16:04:41,36.42,grocery,POS,10.3,0,0,legitimate,none,regular,none
TX_000036001,CARD_00971,2025-03-09T16:04:52,89.4,grocery,POS,2.72,0,0,legitimate,none,regular,none
TX_000036002,CARD_02540,2025-03-09T16:05:13,84.89,entertainment,ONLINE,1.59,0,0,legitimate,none,online,none
TX_000036003,CARD_00990,2025-03-09T16:06:07,300.09,grocery,ONLINE,6.17,0,0,legitimate,none,variable,none
TX_000036004,CARD_02549,2025-03-09T16:06:16,169.78,grocery,CONTACTLESS,7.5,0,0,legitimate,none,regular,none
TX_000036005,CARD_01122,2025-03-09T16:09:05,39.95,grocery,CONTACTLESS,4.47,0,0,legitimate,none,regular,none
TX_000036006,CARD_01583,2025-03-09T16:10:43,44.58,fuel,ONLINE,1.92,0,0,legitimate,none,online,none
TX_000036007,CARD_00180,2025-03-09T16:11:00,817.43,travel,CONTACTLESS,26.27,0,0,legitimate,none,variable,none
TX_000036008,CARD_00155,2025-03-09T16:11:21,59.18,grocery,ATM,16.59,0,0,legitimate,none,regular,none
TX_000036009,CARD_01553,2025-03-09T16:13:18,147.21,grocery,POS,10.09,0,0,legitimate,none,regular,none
TX_000036010,CARD_01015,2025-03-09T16:14:04,54.58,grocery,POS,7.11,0,0,legitimate,none,regular,none
TX_000036011,CARD_02772,2025-03-09T16:15:46,110.95,restaurant,ATM,15.77,0,0,legitimate,none,variable,none
TX_000036012,CARD_00764,2025-03-09T16:15:49,30.67,grocery,POS,15.79,0,0,legitimate,none,regular,none
TX_000036013,CARD_02294,2025-03-09T16:16:31,37.98,restaurant,CONTACTLESS,33.48,0,0,legitimate,none,regular,none
TX_000036014,CARD_00970,2025-03-09T16:17:19,68.13,grocery,POS,11.67,0,0,legitimate,none,regular,none
TX_000036015,CARD_00116,2025-03-09T16:19:48,677.34,services,ONLINE,6.92,0,0,legitimate,none,variable,none
TX_000036016,CARD_01675,2025-03-09T16:20:58,70.66,retail,POS,87.73,0,0,legitimate,none,variable,none
TX_000036017,CARD_01176,2025-03-09T16:24:22,101.57,entertainment,ATM,8.27,0,0,legitimate,none,variable,none
TX_000036018,CARD_01833,2025-03-09T16:27:04,186.08,fuel,ONLINE,1.98,0,0,legitimate,none,online,none
TX_000036019,CARD_00577,2025-03-09T16:27:11,10.22,other,ONLINE,7.94,0,0,legitimate,none,traveler,legitimate_micro_purchases
TX_000036020,CARD_01971,2025-03-09T16:31:01,41.86,restaurant,POS,16.43,0,0,legitimate,none,regular,none
TX_000036021,CARD_00309,2025-03-09T16:31:18,225.8,retail,POS,17.45,0,0,legitimate,none,regular,none
TX_000036022,CARD_00489,2025-03-09T16:32:25,293.36,services,POS,1350.57,1,0,legitimate,none,online,none
TX_000036023,CARD_00728,2025-03-09T16:32:48,108.99,grocery,POS,6.8,0,0,legitimate,none,regular,none
TX_000036024,CARD_01327,2025-03-09T16:33:10,74.62,grocery,POS,2.51,0,0,legitimate,none,regular,none
TX_000036025,CARD_02436,2025-03-09T16:37:01,1242.51,travel,ONLINE,10.89,0,0,legitimate,none,traveler,none
TX_000036026,CARD_00577,2025-03-09T16:37:11,15.86,other,CONTACTLESS,2.85,0,0,legitimate,none,traveler,legitimate_micro_purchases
TX_000036027,CARD_01164,2025-03-09T16:38:09,89.83,restaurant,CONTACTLESS,5.06,0,0,legitimate,none,regular,none
TX_000036028,CARD_01233,2025-03-09T16:39:23,109.53,retail,POS,3.49,0,0,legitimate,none,regular,none
TX_000036029,CARD_00898,2025-03-09T16:40:52,293.07,services,POS,11.6,0,0,legitimate,none,regular,none
TX_000036030,CARD_01965,2025-03-09T16:41:07,2316.02,travel,POS,41.28,0,0,legitimate,none,variable,none
TX_000036031,CARD_00577,2025-03-09T16:43:11,16.93,entertainment,CONTACTLESS,0.86,0,0,legitimate,none,traveler,legitimate_micro_purchases
TX_000036032,CARD_02439,2025-03-09T16:43:47,31.46,restaurant,ONLINE,0.4,0,0,legitimate,none,online,none
TX_000036033,CARD_00537,2025-03-09T16:46:57,100.29,grocery,ONLINE,0.68,0,0,legitimate,none,online,none
TX_000036034,CARD_00521,2025-03-09T16:50:07,514.73,pharmacy,ONLINE,8.48,0,0,legitimate,none,variable,none
TX_000036035,CARD_00153,2025-03-09T16:52:14,73.13,restaurant,POS,11.64,0,0,legitimate,none,regular,none
TX_000036036,CARD_00466,2025-03-09T16:54:20,2031.55,travel,POS,20.51,0,0,legitimate,none,high_spend,none
TX_000036037,CARD_02539,2025-03-09T16:55:00,184.39,retail,POS,10.25,0,0,legitimate,none,regular,none
TX_000036038,CARD_02422,2025-03-09T16:56:37,201.97,electronics,POS,19.36,0,0,legitimate,none,regular,none
TX_000036039,CARD_01848,2025-03-09T16:58:13,4400.15,travel,ONLINE,4.16,0,0,legitimate,none,high_spend,none
TX_000036040,CARD_01132,2025-03-09T16:59:01,178.42,electronics,ONLINE,3.96,0,0,legitimate,none,online,none
TX_000036041,CARD_00574,2025-03-09T16:59:41,335.55,travel,CONTACTLESS,5.59,0,0,legitimate,none,variable,none
TX_000036042,CARD_00001,2025-03-09T16:59:51,5036.17,grocery,POS,108.34,0,0,legitimate,none,variable,none
TX_000036043,CARD_01983,2025-03-09T17:02:44,276.49,electronics,ONLINE,9.81,0,0,legitimate,none,variable,none
TX_000036044,CARD_02351,2025-03-09T17:05:19,153.46,entertainment,CONTACTLESS,23.54,0,0,legitimate,none,regular,none
TX_000036045,CARD_00864,2025-03-09T17:05:20,305.59,pharmacy,ONLINE,2.54,0,0,legitimate,none,online,none
TX_000036046,CARD_02475,2025-03-09T17:06:43,255.68,entertainment,POS,7.72,0,0,legitimate,none,regular,none
TX_000036047,CARD_01992,2025-03-09T17:07:49,271.46,grocery,POS,8.49,0,0,legitimate,none,high_spend,none
TX_000036048,CARD_00917,2025-03-09T17:08:13,133.84,grocery,ATM,4.78,0,0,legitimate,none,regular,none
TX_000036049,CARD_01107,2025-03-09T17:09:18,55.16,fuel,POS,4.37,0,0,legitimate,none,regular,none
TX_000036050,CARD_02451,2025-03-09T17:11:55,799.87,entertainment,ONLINE,6.41,0,0,legitimate,none,high_spend,none
TX_000036051,CARD_02486,2025-03-09T17:13:08,143.29,travel,POS,4.99,0,0,legitimate,none,online,none
TX_000036052,CARD_01720,2025-03-09T17:14:11,142.48,other,CONTACTLESS,15.35,0,0,legitimate,none,variable,none
TX_000036053,CARD_00836,2025-03-09T17:15:10,137.52,electronics,ONLINE,0.76,0,0,legitimate,none,online,none
TX_000036054,CARD_00516,2025-03-09T17:17:00,253.91,retail,POS,1283.11,1,0,legitimate,none,regular,legitimate_trip
TX_000036055,CARD_01918,2025-03-09T17:17:10,2102.92,electronics,CONTACTLESS,98.09,0,0,legitimate,none,variable,none
TX_000036056,CARD_02701,2025-03-09T17:17:41,328.54,fuel,ONLINE,2.28,0,0,legitimate,none,high_spend,none
TX_000036057,CARD_02644,2025-03-09T17:18:07,468.2,retail,CONTACTLESS,37.2,0,0,legitimate,none,variable,none
TX_000036058,CARD_01039,2025-03-09T17:18:51,19.91,services,ONLINE,3.92,0,1,testing_cashout,probe,online,none
TX_000036059,CARD_02260,2025-03-09T17:21:01,64.35,grocery,ONLINE,1.81,0,0,legitimate,none,online,none
TX_000036060,CARD_00067,2025-03-09T17:23:17,440.11,services,POS,553.56,1,0,legitimate,none,online,none
TX_000036061,CARD_01529,2025-03-09T17:24:23,235.59,services,POS,6.55,0,0,legitimate,none,regular,none
TX_000036062,CARD_02692,2025-03-09T17:24:36,149.97,grocery,POS,25.81,0,0,legitimate,none,online,none
TX_000036063,CARD_00698,2025-03-09T17:24:49,704.66,retail,POS,19.07,0,0,legitimate,none,high_spend,none
TX_000036064,CARD_01874,2025-03-09T17:25:08,431.21,electronics,ONLINE,67.69,0,0,legitimate,none,traveler,none
TX_000036065,CARD_01039,2025-03-09T17:25:51,17.42,services,ONLINE,10.28,0,1,testing_cashout,probe,online,none
TX_000036066,CARD_02346,2025-03-09T17:29:24,79.06,grocery,POS,1338.0,1,0,legitimate,none,regular,none
TX_000036067,CARD_01555,2025-03-09T17:30:53,65.82,grocery,CONTACTLESS,3.9,0,0,legitimate,none,regular,none
TX_000036068,CARD_02006,2025-03-09T17:31:15,834.27,retail,POS,85.78,0,0,legitimate,none,traveler,none
TX_000036069,CARD_01339,2025-03-09T17:31:50,25.11,restaurant,CONTACTLESS,95.58,0,0,legitimate,none,variable,none
TX_000036070,CARD_01039,2025-03-09T17:35:51,25.58,services,ONLINE,1.65,0,1,testing_cashout,probe,online,none
TX_000036071,CARD_00497,2025-03-09T17:36:05,38.13,restaurant,ONLINE,1.88,0,0,legitimate,none,online,none
TX_000036072,CARD_02076,2025-03-09T17:42:09,33.93,fuel,ONLINE,0.3,0,0,legitimate,none,online,none
TX_000036073,CARD_00754,2025-03-09T17:42:47,315.2,retail,ONLINE,1.91,0,0,legitimate,none,online,none
TX_000036074,CARD_01726,2025-03-09T17:45:11,67.4,grocery,CONTACTLESS,29.32,0,0,legitimate,none,regular,none
TX_000036075,CARD_01475,2025-03-09T17:45:52,156.44,grocery,CONTACTLESS,4.12,0,0,legitimate,none,online,none
TX_000036076,CARD_00401,2025-03-09T17:46:54,92.32,restaurant,CONTACTLESS,17.26,0,0,legitimate,none,regular,none
TX_000036077,CARD_00189,2025-03-09T17:50:13,150.16,entertainment,CONTACTLESS,9.94,0,0,legitimate,none,variable,none
TX_000036078,CARD_01039,2025-03-09T17:52:51,224.75,other,ONLINE,43.76,0,1,testing_cashout,cashout,online,none
TX_000036079,CARD_02348,2025-03-09T17:53:03,1629.96,retail,POS,36.83,0,0,legitimate,none,variable,none
TX_000036080,CARD_00944,2025-03-09T18:00:10,95.52,services,CONTACTLESS,8.02,0,0,legitimate,none,online,none
TX_000036081,CARD_02332,2025-03-09T18:01:15,95.67,entertainment,CONTACTLESS,22.56,0,0,legitimate,none,regular,none
TX_000036082,CARD_02232,2025-03-09T18:08:30,1238.23,travel,POS,15.39,0,0,legitimate,none,high_spend,none
TX_000036083,CARD_01217,2025-03-09T18:08:59,193.09,restaurant,POS,11.19,0,0,legitimate,none,regular,none
TX_000036084,CARD_02533,2025-03-09T18:09:47,3272.79,travel,CONTACTLESS,3.33,0,0,legitimate,none,high_spend,none
TX_000036085,CARD_00430,2025-03-09T18:14:58,70.56,grocery,ONLINE,2.06,0,0,legitimate,none,variable,none
TX_000036086,CARD_00619,2025-03-09T18:16:45,63.96,restaurant,POS,20.15,0,0,legitimate,none,regular,none
TX_000036087,CARD_02008,2025-03-09T18:17:42,548.38,electronics,POS,9.7,0,0,legitimate,none,regular,none
TX_000036088,CARD_00261,2025-03-09T18:17:44,226.35,retail,ATM,1235.33,1,0,legitimate,none,regular,legitimate_trip
TX_000036089,CARD_02775,2025-03-09T18:18:31,1212.68,travel,POS,22.55,0,0,legitimate,none,variable,none
TX_000036090,CARD_01872,2025-03-09T18:19:31,448.3,pharmacy,ONLINE,3.68,0,0,legitimate,none,online,none
TX_000036091,CARD_00446,2025-03-09T18:20:03,359.47,fuel,CONTACTLESS,14.1,0,0,legitimate,none,high_spend,none
TX_000036092,CARD_00198,2025-03-09T18:21:16,408.29,other,CONTACTLESS,43.69,0,0,legitimate,none,variable,none
TX_000036093,CARD_01743,2025-03-09T18:21:19,33.07,fuel,CONTACTLESS,13.15,0,0,legitimate,none,regular,none
TX_000036094,CARD_02677,2025-03-09T18:21:24,341.86,travel,ONLINE,0.82,0,0,legitimate,none,online,none
TX_000036095,CARD_00927,2025-03-09T18:22:12,86.97,fuel,CONTACTLESS,9.49,0,0,legitimate,none,regular,none
TX_000036096,CARD_00187,2025-03-09T18:22:49,88.18,grocery,POS,0.84,0,0,legitimate,none,regular,none
TX_000036097,CARD_01550,2025-03-09T18:23:04,240.48,restaurant,POS,13.44,0,0,legitimate,none,regular,none
TX_000036098,CARD_01793,2025-03-09T18:24:03,63.31,grocery,CONTACTLESS,5.06,0,0,legitimate,none,regular,none
TX_000036099,CARD_02263,2025-03-09T18:24:11,140.7,restaurant,ONLINE,0.55,0,0,legitimate,none,online,none
TX_000036100,CARD_00509,2025-03-09T18:25:02,106.56,retail,ONLINE,2.37,0,0,legitimate,none,online,none
TX_000036101,CARD_00853,2025-03-09T18:27:54,536.29,electronics,POS,56.9,0,0,legitimate,none,variable,none
TX_000036102,CARD_02771,2025-03-09T18:29:44,156.92,other,CONTACTLESS,16.27,0,0,legitimate,none,regular,none
TX_000036103,CARD_01909,2025-03-09T18:31:07,3650.9,travel,POS,10.17,0,0,legitimate,none,variable,none
TX_000036104,CARD_01820,2025-03-09T18:31:13,2794.03,electronics,POS,13.02,0,0,legitimate,none,high_spend,none
TX_000036105,CARD_01797,2025-03-09T18:35:42,127.75,retail,ONLINE,4.41,0,0,legitimate,none,online,none
TX_000036106,CARD_00615,2025-03-09T18:37:39,60.49,retail,ONLINE,0.6,0,0,legitimate,none,regular,none
TX_000036107,CARD_01227,2025-03-09T18:38:03,374.63,services,ONLINE,0.65,0,0,legitimate,none,online,none
TX_000036108,CARD_00099,2025-03-09T18:43:50,158.84,grocery,ATM,18.61,0,0,legitimate,none,regular,none
TX_000036109,CARD_01873,2025-03-09T18:45:57,7458.34,travel,POS,4349.33,1,0,legitimate,none,traveler,none
TX_000036110,CARD_01617,2025-03-09T18:49:32,24.58,restaurant,POS,21.52,0,0,legitimate,none,regular,none
TX_000036111,CARD_02025,2025-03-09T18:50:21,463.0,electronics,CONTACTLESS,0.97,0,0,legitimate,none,online,none
TX_000036112,CARD_02700,2025-03-09T18:50:59,408.77,travel,POS,13.81,0,0,legitimate,none,variable,none
TX_000036113,CARD_01745,2025-03-09T18:55:49,2136.76,retail,POS,10.16,0,0,legitimate,none,high_spend,none
TX_000036114,CARD_00443,2025-03-09T19:03:53,951.08,services,POS,24.59,0,0,legitimate,none,variable,none
TX_000036115,CARD_02238,2025-03-09T19:05:35,60.04,entertainment,POS,9.04,0,0,legitimate,none,regular,none
TX_000036116,CARD_00447,2025-03-09T19:07:13,528.44,pharmacy,ATM,15.07,0,0,legitimate,none,traveler,none
TX_000036117,CARD_01316,2025-03-09T19:07:40,317.06,restaurant,ONLINE,1.42,0,0,legitimate,none,high_spend,none
TX_000036118,CARD_02573,2025-03-09T19:08:10,60.61,restaurant,ONLINE,0.7,0,0,legitimate,none,variable,none
TX_000036119,CARD_00418,2025-03-09T19:09:07,722.29,electronics,ONLINE,13.74,0,0,legitimate,none,variable,none
TX_000036120,CARD_00185,2025-03-09T19:09:30,180.68,travel,ATM,17.82,0,0,legitimate,none,variable,none
TX_000036121,CARD_02427,2025-03-09T19:10:24,389.54,services,CONTACTLESS,13.7,0,0,legitimate,none,regular,none
TX_000036122,CARD_01035,2025-03-09T19:15:52,108.82,other,ONLINE,0.51,0,0,legitimate,none,online,none
TX_000036123,CARD_02604,2025-03-09T19:16:08,684.23,retail,CONTACTLESS,26.61,0,0,legitimate,none,variable,none
TX_000036124,CARD_00426,2025-03-09T19:17:09,152.3,grocery,POS,37.14,0,0,legitimate,none,variable,none
TX_000036125,CARD_01850,2025-03-09T19:19:27,471.5,retail,POS,27.04,0,0,legitimate,none,variable,none
TX_000036126,CARD_02126,2025-03-09T19:21:56,654.94,travel,ONLINE,1.8,0,0,legitimate,none,online,none
TX_000036127,CARD_02440,2025-03-09T19:23:19,44.46,travel,POS,8.13,0,0,legitimate,none,variable,none
TX_000036128,CARD_00750,2025-03-09T19:24:57,170.1,travel,ATM,1.67,0,0,legitimate,none,variable,none
TX_000036129,CARD_01003,2025-03-09T19:25:14,142.93,travel,POS,7.4,0,0,legitimate,none,regular,none
TX_000036130,CARD_00744,2025-03-09T19:26:47,502.16,retail,CONTACTLESS,9.6,0,0,legitimate,none,regular,none
TX_000036131,CARD_01499,2025-03-09T19:27:16,73.54,restaurant,CONTACTLESS,5.03,0,0,legitimate,none,regular,none
TX_000036132,CARD_00180,2025-03-09T19:27:48,349.47,pharmacy,ONLINE,1.91,0,0,legitimate,none,variable,none
TX_000036133,CARD_00523,2025-03-09T19:28:17,76.37,services,POS,17.05,0,0,legitimate,none,regular,none
TX_000036134,CARD_00730,2025-03-09T19:28:43,934.43,retail,POS,7.11,0,0,legitimate,none,online,none
TX_000036135,CARD_01629,2025-03-09T19:31:55,43.46,grocery,POS,3.06,0,0,legitimate,none,regular,none
TX_000036136,CARD_02181,2025-03-09T19:32:29,36.01,pharmacy,CONTACTLESS,25.04,0,0,legitimate,none,variable,none
TX_000036137,CARD_00516,2025-03-09T19:32:34,74.86,restaurant,ONLINE,1736.56,1,0,legitimate,none,regular,legitimate_trip
TX_000036138,CARD_02377,2025-03-09T19:33:18,2564.22,electronics,CONTACTLESS,12.15,0,0,legitimate,none,variable,none
TX_000036139,CARD_00224,2025-03-09T19:35:26,15.85,services,POS,149.74,0,0,legitimate,none,traveler,none
TX_000036140,CARD_02374,2025-03-09T19:35:59,107.9,grocery,POS,6.34,0,0,legitimate,none,regular,none
TX_000036141,CARD_00843,2025-03-09T19:39:03,266.81,grocery,ONLINE,1.69,0,0,legitimate,none,online,none
TX_000036142,CARD_00839,2025-03-09T19:40:29,179.98,other,ONLINE,0.2,0,0,legitimate,none,online,none
TX_000036143,CARD_01807,2025-03-09T19:43:29,527.16,travel,POS,1.36,0,0,legitimate,none,regular,none
TX_000036144,CARD_01717,2025-03-09T19:44:44,28.0,grocery,POS,1.46,0,0,legitimate,none,regular,none
TX_000036145,CARD_00253,2025-03-09T19:45:02,244.64,other,ONLINE,0.4,0,0,legitimate,none,online,none
TX_000036146,CARD_02116,2025-03-09T19:49:48,128.86,restaurant,ONLINE,9.76,0,0,legitimate,none,traveler,none
TX_000036147,CARD_02783,2025-03-09T19:50:17,1564.27,retail,POS,6.74,0,0,legitimate,none,high_spend,none
TX_000036148,CARD_02687,2025-03-09T19:51:07,130.06,grocery,POS,5.76,0,0,legitimate,none,regular,none
TX_000036149,CARD_00537,2025-03-09T19:52:37,136.03,electronics,ATM,7.39,0,0,legitimate,none,online,none
TX_000036150,CARD_00090,2025-03-09T19:53:13,112.96,restaurant,ONLINE,4.95,0,0,legitimate,none,online,none
TX_000036151,CARD_02135,2025-03-09T19:55:16,123.6,grocery,ONLINE,0.48,0,0,legitimate,none,online,none
TX_000036152,CARD_02299,2025-03-09T19:59:52,53.41,grocery,CONTACTLESS,0.9,0,0,legitimate,none,regular,none
TX_000036153,CARD_00428,2025-03-09T20:00:42,325.48,retail,POS,3.31,0,0,legitimate,none,variable,none
TX_000036154,CARD_00489,2025-03-09T20:01:39,131.41,other,POS,1.86,0,0,legitimate,none,online,none
TX_000036155,CARD_02669,2025-03-09T20:07:18,421.26,electronics,ATM,10.58,0,0,legitimate,none,online,none
TX_000036156,CARD_00534,2025-03-09T20:08:09,5943.25,electronics,ONLINE,6.01,0,0,legitimate,none,high_spend,none
TX_000036157,CARD_02646,2025-03-09T20:10:41,525.51,grocery,POS,42.67,0,0,legitimate,none,traveler,none
TX_000036158,CARD_00792,2025-03-09T20:10:49,293.9,retail,POS,1.68,0,0,legitimate,none,online,none
TX_000036159,CARD_01117,2025-03-09T20:13:32,52.4,grocery,POS,1586.55,1,0,legitimate,none,regular,none
TX_000036160,CARD_00792,2025-03-09T20:14:19,76.53,restaurant,ONLINE,2.67,0,0,legitimate,none,online,none
TX_000036161,CARD_00661,2025-03-09T20:15:14,59.96,entertainment,POS,43.16,0,0,legitimate,none,regular,none
TX_000036162,CARD_00156,2025-03-09T20:17:17,742.99,entertainment,POS,10.09,0,0,legitimate,none,high_spend,none
TX_000036163,CARD_02254,2025-03-09T20:23:46,107.53,fuel,POS,4.91,0,0,legitimate,none,high_spend,none
TX_000036164,CARD_01163,2025-03-09T20:24:19,960.47,travel,ATM,71.15,0,0,legitimate,none,variable,none
TX_000036165,CARD_02161,2025-03-09T20:24:36,165.62,restaurant,POS,3.65,0,0,legitimate,none,online,none
TX_000036166,CARD_02797,2025-03-09T20:25:11,948.62,retail,ONLINE,7.08,0,0,legitimate,none,high_spend,none
TX_000036167,CARD_02749,2025-03-09T20:26:15,136.02,restaurant,CONTACTLESS,10.34,0,0,legitimate,none,online,none
TX_000036168,CARD_01245,2025-03-09T20:29:52,112.98,fuel,POS,20.57,0,0,legitimate,none,regular,none
TX_000036169,CARD_02716,2025-03-09T20:30:28,140.76,retail,POS,25.76,0,0,legitimate,none,regular,none
TX_000036170,CARD_00847,2025-03-09T20:47:14,180.5,retail,POS,5.08,0,0,legitimate,none,online,none
TX_000036171,CARD_00660,2025-03-09T20:48:29,241.11,restaurant,CONTACTLESS,17.21,0,0,legitimate,none,online,none
TX_000036172,CARD_02706,2025-03-09T20:50:11,53.0,services,POS,7.08,0,0,legitimate,none,online,none
TX_000036173,CARD_01618,2025-03-09T20:50:53,122.42,grocery,ONLINE,1.3,0,0,legitimate,none,online,none
TX_000036174,CARD_00557,2025-03-09T20:58:32,87.72,entertainment,CONTACTLESS,19.82,0,0,legitimate,none,regular,none
TX_000036175,CARD_00795,2025-03-09T21:02:19,166.57,retail,POS,9.6,0,0,legitimate,none,regular,none
TX_000036176,CARD_01404,2025-03-09T21:09:34,41.25,retail,ONLINE,4.97,0,0,legitimate,none,regular,none
TX_000036177,CARD_02034,2025-03-09T21:09:46,277.35,other,ONLINE,6.33,0,0,legitimate,none,online,none
TX_000036178,CARD_01613,2025-03-09T21:11:21,89.9,fuel,POS,178.03,0,0,legitimate,none,variable,none
TX_000036179,CARD_02032,2025-03-09T21:12:38,124.46,electronics,CONTACTLESS,2.91,0,0,legitimate,none,online,none
TX_000036180,CARD_00470,2025-03-09T21:14:46,366.4,services,CONTACTLESS,1.45,0,0,legitimate,none,online,none
TX_000036181,CARD_01770,2025-03-09T21:15:13,194.93,fuel,ONLINE,17.65,0,0,legitimate,none,variable,none
TX_000036182,CARD_00813,2025-03-09T21:17:45,1500.06,services,POS,102.6,0,0,legitimate,none,traveler,none
TX_000036183,CARD_02171,2025-03-09T21:17:59,87.66,retail,POS,12.0,0,0,legitimate,none,online,none
TX_000036184,CARD_02161,2025-03-09T21:19:26,81.58,electronics,ONLINE,3.54,0,0,legitimate,none,online,none
TX_000036185,CARD_02068,2025-03-09T21:20:16,414.33,pharmacy,CONTACTLESS,116.14,0,0,legitimate,none,traveler,none
TX_000036186,CARD_00504,2025-03-09T21:22:17,107.39,restaurant,ONLINE,0.23,0,0,legitimate,none,online,none
TX_000036187,CARD_02699,2025-03-09T21:31:55,570.51,travel,ONLINE,1.61,0,0,legitimate,none,online,none
TX_000036188,CARD_02460,2025-03-09T21:36:00,233.14,grocery,CONTACTLESS,2.45,0,0,legitimate,none,online,none
TX_000036189,CARD_00461,2025-03-09T21:40:45,322.08,retail,POS,6.91,0,0,legitimate,none,online,none
TX_000036190,CARD_02466,2025-03-09T21:43:36,3026.45,electronics,ONLINE,7.58,0,0,legitimate,none,variable,none
TX_000036191,CARD_00622,2025-03-09T21:45:18,227.44,restaurant,CONTACTLESS,10.67,0,0,legitimate,none,online,none
TX_000036192,CARD_00471,2025-03-09T21:49:11,55.83,retail,ONLINE,2.58,0,0,legitimate,none,online,none
TX_000036193,CARD_02356,2025-03-09T21:49:16,216.82,travel,CONTACTLESS,34.38,0,0,legitimate,none,variable,none
TX_000036194,CARD_00215,2025-03-09T21:57:17,903.45,services,CONTACTLESS,33.94,0,0,legitimate,none,high_spend,none
TX_000036195,CARD_00138,2025-03-09T22:05:32,258.64,grocery,ONLINE,3.18,0,0,legitimate,none,online,none
TX_000036196,CARD_01830,2025-03-09T22:12:35,121.09,entertainment,ONLINE,1.52,0,0,legitimate,none,online,none
TX_000036197,CARD_01901,2025-03-09T22:24:17,2540.64,travel,POS,31.01,0,0,legitimate,none,high_spend,none
TX_000036198,CARD_00244,2025-03-09T22:27:08,186.58,travel,ONLINE,0.54,0,0,legitimate,none,online,none
TX_000036199,CARD_02305,2025-03-09T22:28:28,294.33,electronics,ONLINE,0.94,0,0,legitimate,none,online,none
TX_000036200,CARD_00696,2025-03-09T22:29:54,117.7,retail,ONLINE,0.78,0,0,legitimate,none,online,none
TX_000036201,CARD_01204,2025-03-09T22:33:17,168.57,fuel,POS,18.07,0,0,legitimate,none,high_spend,none
TX_000036202,CARD_01759,2025-03-09T22:35:05,168.86,electronics,POS,4617.18,1,0,legitimate,none,traveler,none
TX_000036203,CARD_02337,2025-03-09T22:35:50,406.52,retail,POS,40.07,0,0,legitimate,none,variable,none
TX_000036204,CARD_01860,2025-03-09T22:37:30,127.3,grocery,ATM,23.34,0,0,legitimate,none,regular,none
TX_000036205,CARD_02655,2025-03-09T22:40:06,53.02,entertainment,POS,1.27,0,0,legitimate,none,online,none
TX_000036206,CARD_01787,2025-03-09T22:52:13,107.09,retail,POS,6.8,0,0,legitimate,none,regular,none
TX_000036207,CARD_02606,2025-03-09T22:52:16,101.2,fuel,ONLINE,1.5,0,0,legitimate,none,regular,none
TX_000036208,CARD_02319,2025-03-09T22:52:36,169.85,grocery,ONLINE,1.84,0,0,legitimate,none,online,none
TX_000036209,CARD_01039,2025-03-09T22:53:33,215.84,retail,ONLINE,2.93,0,0,legitimate,none,online,none
TX_000036210,CARD_01418,2025-03-09T22:55:28,99.0,grocery,ONLINE,4020.26,1,0,legitimate,none,online,none
TX_000036211,CARD_01478,2025-03-09T22:59:35,120.93,retail,ATM,163.36,0,0,legitimate,none,traveler,none
