example_id,historical_mean_amount,historical_std_amount,historical_max_amount,historical_transaction_count,current_vs_mean_amount_ratio,amount_zscore_personal,historical_mean_distance,distance_ratio_to_typical,current_channel_frequency_history,current_channel_is_unusual,current_merchant_frequency_history,current_merchant_is_unusual,tx_count_1h,tx_count_6h,tx_count_24h,tx_count_7d,amount_mean_24h,amount_max_24h,amount_sum_24h,merchant_diversity_24h,channel_diversity_24h,international_count_24h,has_short_history
EX_000031479,707.2668181818182,664.7896757853457,2934.45,44.0,0.98986688192125,-0.010780579847831815,497.33909090909094,0.04343113259108017,0.3181818181818182,0.0,0.1590909090909091,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031480,1164.31,0.0,1164.31,1.0,0.13811613745480156,0.0,2061.68,0.050715920996468905,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,1.0
EX_000031481,662.56,501.74999999999994,1164.31,2.0,3.3300380342912344,3.076811160936722,1083.12,0.02119802053327425,0.5,0.0,0.5,0.0,0.0,1.0,1.0,2.0,160.81,160.81,160.81,1.0,1.0,0.0,1.0
EX_000031482,1177.1566666666665,835.1376136235805,2206.35,3.0,0.24178599846522839,-1.0687300537141864,729.7333333333332,0.09433583044034352,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031483,954.0224999999999,820.0351786775674,2206.35,4.0,0.1447869416077713,-0.994948169559935,564.51,0.01206355954721794,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031484,790.8439999999999,802.7920321378382,2206.35,5.0,0.3620941677498976,-0.6284118175121359,452.96999999999997,9.147073757643996,0.8,0.0,0.2,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031485,706.7633333333333,756.578040646759,2206.35,6.0,0.15587962024062746,-0.7885416986505939,1068.0333333333335,0.12920945039168563,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,2.0,286.36,286.36,286.36,1.0,1.0,1.0,0.0
EX_000031486,621.5357142857143,730.9034884082488,2206.35,7.0,0.9483928058380738,-0.04388502010787817,935.1714285714287,0.46223610644343277,0.2857142857142857,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031487,617.5262499999999,683.779899765588,2206.35,8.0,1.393835484726358,0.3556754886819205,872.30875,0.10197077582908574,0.625,0.0,0.25,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031488,644.5488888888888,649.1888671846916,2206.35,9.0,1.5043544666898816,0.5007496701551214,785.2688888888889,0.044507047833580005,0.6666666666666666,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031489,677.0569999999999,623.5483640753138,2206.35,10.0,0.26997726926979565,-0.7926682651681227,710.237,0.39857118116910273,0.3,0.0,0.0,1.0,0.0,0.0,1.0,3.0,969.63,969.63,969.63,1.0,1.0,0.0,0.0
EX_000031490,632.1236363636363,611.2741099059589,2206.35,11.0,0.03810963332834774,-0.9946988208893369,671.4045454545454,0.14054119924987646,0.0,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,3.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031491,581.4541666666665,608.9001404781457,2206.35,12.0,0.27352112877913853,-0.6937330747451644,623.3175,0.1350355156080168,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,4.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031492,548.9607692307692,595.7426283279556,2206.35,13.0,2.4689742436407816,1.3536201581420213,581.8446153846154,0.0327235132826898,0.6153846153846154,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,4.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031493,606.5614285714285,610.4838112848008,2206.35,14.0,1.5572866250738946,0.5537060363929547,541.6442857142857,0.1792320210153738,0.2857142857142857,0.0,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031494,629.0966666666666,595.7803026023006,2206.35,15.0,1.2188428911296092,0.2310807066497364,512.0066666666667,0.06964753063111156,0.6,0.0,0.4,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031495,637.70125,577.823603034211,2206.35,16.0,0.5121990900911674,-0.5383498499655135,482.23499999999996,0.04501954441299367,0.625,0.0,0.4375,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031496,619.4029411764704,565.3294252730745,2206.35,17.0,0.6081178744236624,-0.42936548200939945,455.14529411764704,0.11692969407312727,0.29411764705882354,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031497,605.9177777777777,552.2077453132567,2206.35,18.0,0.9671279198131028,-0.03606935604729472,432.81611111111107,0.27078474435512134,0.0,1.0,0.4444444444444444,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031498,604.8694736842104,537.4979524903346,2206.35,19.0,0.9032361918882893,-0.10889245886990222,416.2047368421052,0.10199307274127488,0.3157894736842105,0.0,0.47368421052631576,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031499,601.943,524.0434783498407,2206.35,20.0,0.4175810666458452,-0.668996017475401,397.51699999999994,0.16925062324378584,0.35,0.0,0.2,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031500,585.2485714285714,516.8350110255387,2206.35,21.0,0.3355155562715721,-0.7524423909613099,381.7914285714285,0.46603979734634476,0.38095238095238093,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031501,567.5718181818182,511.40835110360916,2206.35,22.0,0.5218370442507075,-0.5306753743777551,372.525,0.05978122273672908,0.5,0.0,0.13636363636363635,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031502,555.7721739130435,503.21998935513125,2206.35,23.0,0.6887354530633446,-0.3437704732968386,357.2965217391304,1.522293016882823,0.5217391304347826,0.0,0.43478260869565216,0.0,0.0,0.0,0.0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031503,548.5641666666667,493.83607225236074,2206.35,24.0,0.1768799456763642,-0.9143401870325972,365.0720833333333,0.1527369594817462,0.5416666666666666,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031504,530.5028,491.8823180275542,2206.35,25.0,0.7651797502294051,-0.253257324840495,352.6996,0.1336831683392893,0.36,0.0,0.16,0.0,0.0,0.0,0.0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031505,525.7115384615385,482.92485843828035,2206.35,26.0,1.6074975308190367,0.6613212303281715,340.9476923076923,0.030679192838062235,0.5384615384615384,0.0,0.19230769230769232,0.0,0.0,0.0,1.0,3.0,405.93,405.93,405.93,1.0,1.0,0.0,0.0
EX_000031506,537.54,477.7201050979692,2206.35,27.0,0.35271793726978456,-0.7283344290662533,328.70740740740735,0.6041238971955247,0.37037037037037035,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031507,525.1135714285714,473.53473473603873,2206.35,28.0,0.35959839980194763,-0.7101560809811028,324.05999999999995,0.17641794729371107,0.5357142857142857,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031508,513.5175862068966,469.32714717293294,2206.35,29.0,0.4081457103507183,-0.647581517578203,314.8568965517241,0.11446469934343463,0.034482758620689655,0.0,0.3793103448275862,0.0,0.0,0.0,1.0,1.0,188.83,188.83,188.83,1.0,1.0,0.0,0.0
EX_000031509,503.38666666666666,464.6527044602476,2206.35,30.0,0.48757747523441225,-0.5551386319085435,305.563,1.0897916305311834,0.36666666666666664,0.0,0.4,0.0,0.0,0.0,0.0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031510,495.06580645161296,459.3633117470183,2206.35,31.0,1.2728812852510971,0.29409008097448236,306.448064516129,0.08791049159516584,0.03225806451612903,0.0,0.22580645161290322,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031511,499.2875,452.7393818605799,2206.35,32.0,2.8701499636982697,2.0624282697977088,297.71343750000005,0.06570076300301358,0.5,0.0,0.25,0.0,0.0,1.0,1.0,2.0,630.16,630.16,630.16,1.0,1.0,0.0,0.0
EX_000031512,527.5827272727273,473.68922597168375,2206.35,33.0,1.5390382550948494,0.6003667745321969,289.2845454545455,0.08493367649970303,0.5151515151515151,0.0,0.3939393939393939,0.0,0.0,1.0,2.0,3.0,1031.595,1433.03,2063.19,1.0,2.0,0.0,0.0
EX_000031513,535.9470588235295,469.1383322867161,2206.35,34.0,1.1653762992393892,0.18892709266464747,281.49882352941177,15.822872522714544,0.5294117647058824,0.0,0.08823529411764706,0.0,0.0,0.0,0.0,3.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031514,538.4794285714287,462.62350291689893,2206.35,35.0,3.293644856044374,2.66973157144251,400.71657142857146,0.5045960522150319,0.05714285714285714,0.0,0.2571428571428571,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031515,572.7872222222223,499.2708243952214,2206.35,36.0,2.419275336876113,1.628260130686616,395.2022222222223,0.3780343115479557,0.08333333333333333,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031516,38.65,0.0,38.65,1.0,8.914877102199224,0.0,57.34,0.78374607603767,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,1.0
EX_000031517,191.605,152.95499999999998,344.56,2.0,0.32467837478145145,-0.8459677682978654,51.14,0.33730934689088776,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,1.0
EX_000031518,148.47333333333333,138.98741917486234,344.56,3.0,0.5130214179875174,-0.5202149501198186,39.843333333333334,0.19902953233497866,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031519,130.39749999999998,124.37175832458911,344.56,4.0,1.2660518798289846,0.27894194363207847,31.865000000000002,1.1570688843558763,0.25,0.0,0.0,1.0,0.0,0.0,0.0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031520,137.33599999999998,112.10369549662492,344.56,5.0,0.2736354633890604,-0.8898546971005369,32.866,1.1565143309194912,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031521,120.71,108.8798336087389,344.56,6.0,0.5379835970507829,-0.5122160656528023,33.723333333333336,1.934862113274686,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031522,112.74285714285715,102.67485040711017,344.56,7.0,1.7831728332488594,0.8599685561463289,38.22714285714286,4.986770806083934,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031523,123.78,100.38470476123342,344.56,8.0,3.7971400872515755,3.4490314119418235,57.2775,0.4720876434900266,0.25,0.0,0.0,1.0,0.0,1.0,1.0,2.0,201.04,201.04,201.04,1.0,1.0,0.0,0.0
EX_000031524,162.25,144.21144060025196,470.01,9.0,2.055408320493066,1.1874231287562689,53.917777777777786,0.05137452087540699,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031525,179.374,146.1380444100714,470.01,10.0,1.4058893708118234,0.49820017979508724,48.803000000000004,0.3850173145093539,0.3,0.0,0.1,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031526,185.99272727272728,140.90038738516392,470.01,11.0,1.4819934308281848,0.6362457505685474,46.07454545454546,1.2058719071859831,0.09090909090909091,0.0,0.0,1.0,0.0,0.0,0.0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031527,193.46333333333334,137.15837101281454,470.01,12.0,0.1330484674098451,-1.2228443083336353,46.86500000000001,0.4604715672676836,0.25,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031528,180.56153846153845,139.15022578528098,470.01,13.0,0.34431474460017897,-0.8508181556544887,44.92000000000001,0.16852181656277826,0.3076923076923077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031529,172.105,137.51144969212044,470.01,14.0,0.8636588129339647,-0.17064033615045637,42.25214285714287,0.173482325494903,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031530,170.54066666666665,132.97756259192334,470.01,15.0,1.153038766902127,0.1962686999567439,39.924000000000014,1.0327121530908723,0.3333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,1.0,2.0,148.64,148.64,148.64,1.0,1.0,0.0,0.0
EX_000031531,172.171875,128.90987259606757,470.01,16.0,0.052331427534259005,-1.26570503650453,40.005625,0.13598087768907496,0.3125,0.0,0.0625,0.0,0.0,0.0,0.0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031532,162.57411764705884,130.8209133784145,470.01,17.0,0.06292514545401916,-1.1645241858722237,37.972352941176474,0.03054854150852787,0.17647058823529413,0.0,0.058823529411764705,0.0,1.0,1.0,1.0,3.0,9.01,9.01,9.01,1.0,1.0,0.0,0.0
EX_000031533,154.11055555555558,131.8372839050818,470.01,18.0,0.04795258814920024,-1.1128912187025124,35.92722222222223,0.06457498956223227,0.2222222222222222,0.0,0.1111111111111111,0.0,2.0,2.0,2.0,4.0,9.620000000000001,10.23,19.240000000000002,2.0,2.0,0.0,0.0
EX_000031534,146.38842105263157,132.4373089532179,470.01,19.0,0.07821656875364028,-1.018885253099617,34.15842105263158,0.154573889462412,0.2631578947368421,0.0,0.15789473684210525,0.0,3.0,3.0,3.0,5.0,8.876666666666667,10.23,26.63,2.0,2.0,0.0,0.0
EX_000031535,139.6415,132.39167909181452,470.01,20.0,0.10190380366868015,-0.9472763005976099,32.7145,0.05196472512188784,0.3,0.0,0.2,0.0,4.0,4.0,4.0,6.0,9.52,11.45,38.08,3.0,2.0,0.0,0.0
EX_000031536,133.6695238095238,131.93256280518722,470.01,21.0,0.118501207669234,-0.8931041837147659,31.237619047619052,0.1703074741993018,0.2857142857142857,0.0,0.23809523809523808,0.0,5.0,5.0,5.0,7.0,10.462,14.23,52.31,3.0,2.0,0.0,0.0
EX_000031537,128.31363636363636,131.21511462083427,470.01,22.0,0.2247617698111871,-0.7580958691464801,30.05954545454546,0.1949463942780239,0.3181818181818182,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031538,123.98869565217392,129.92434679305885,470.01,23.0,0.16291807808565997,-0.7988394647654967,29.007391304347834,0.6822399088688038,0.34782608695652173,0.0,0.30434782608695654,0.0,1.0,1.0,1.0,1.0,28.84,28.84,28.84,1.0,1.0,0.0,0.0
EX_000031539,119.66416666666665,128.86863168606584,470.01,24.0,1.7264984644526002,0.6746081819594073,28.623333333333335,2.4469546989635496,0.25,0.0,0.08333333333333333,0.0,2.0,2.0,2.0,2.0,24.52,28.84,49.04,1.0,1.0,0.0,0.0
EX_000031540,123.14159999999998,127.40902748800808,470.01,25.0,0.8517836376983896,-0.14325201565264165,30.28,0.130779392338177,0.36,0.0,0.08,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031541,122.43961538461537,124.98412448358789,470.01,26.0,0.5668100130990789,-0.42437081992425507,29.267692307692307,0.4503259041211102,0.2692307692307692,0.0,0.11538461538461539,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031542,120.47518518518517,123.05611846483853,470.01,27.0,1.0762382294801758,0.0746392371984271,28.67185185185185,0.07219624357351383,0.37037037037037035,0.0,0.2962962962962963,0.0,0.0,0.0,0.0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031543,120.80321428571426,120.85073021392876,470.01,28.0,1.6657669350094164,0.6655051696577674,27.721785714285716,0.049780342948428896,0.39285714285714285,0.0,0.10714285714285714,0.0,0.0,0.0,0.0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031544,123.57655172413791,119.65216672464605,470.01,29.0,2.16513566908129,1.2033501123904367,26.81344827586207,4.113980375262027,0.27586206896551724,0.0,0.3103448275862069,0.0,0.0,0.0,0.0,3.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031545,128.37599999999998,120.44677681034058,470.01,30.0,3.737458715024616,2.917670437568983,29.59666666666667,0.4639035927469309,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,4.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031546,139.7122580645161,133.77132340628498,479.8,31.0,1.2698957303951903,0.2818821027953758,29.084838709677424,0.6161285671506049,0.2903225806451613,0.0,0.3225806451612903,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031547,140.890625,131.82792005436244,479.8,32.0,0.7565443052012865,-0.2601924158847026,28.7359375,0.5237344353216248,0.375,0.0,0.0,1.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031548,63.31,0.0,63.31,1.0,1.8842205022903176,0.0,0.12,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,1.0
EX_000031549,91.30000000000001,27.990000000000002,119.29,2.0,1.1083242059145673,0.3533404787424075,0.42,15.023809523809524,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,1.0
EX_000031550,94.59666666666668,23.32443830453849,119.29,3.0,1.5172839071144155,2.097942625431277,2.3833333333333333,1.716083916083916,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031551,106.83000000000001,29.27431297229706,143.53,4.0,4.531217822708976,12.886382691781382,2.8099999999999996,1.3594306049822065,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031552,182.27800000000002,153.1508770330748,484.07,5.0,0.318689035429399,-0.8108866394097116,3.0119999999999996,3.1540504648074372,0.0,1.0,0.4,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031553,161.58,147.2685595547581,484.07,6.0,1.0757519494987002,0.08311346316556349,4.093333333333333,0.6596091205211727,0.8333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031554,163.32857142857145,136.41145054875827,484.07,7.0,0.9292311729204933,-0.08473314653625796,3.894285714285714,0.3517975055025679,0.8571428571428571,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031555,161.88375000000002,127.65847376276085,484.07,8.0,3.8854424857343615,3.6590305071958267,3.57875,1.223891023402026,0.125,0.0,0.125,0.0,0.0,0.0,1.0,1.0,151.77,151.77,151.77,1.0,1.0,0.0,0.0
EX_000031556,213.78444444444446,189.82992312483364,628.99,9.0,0.264097793208112,-0.828765253942534,3.6677777777777774,0.4798545895183278,0.7777777777777778,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031557,198.05200000000002,186.17048105432826,628.99,10.0,0.5468765778684386,-0.48204204819029023,3.4769999999999994,0.6097210238711535,0.8,0.0,0.2,0.0,0.0,0.0,1.0,3.0,56.46,56.46,56.46,1.0,1.0,0.0,0.0
EX_000031558,189.8936363636364,179.37162004532922,628.99,11.0,0.6391472738327196,-0.3820205021637186,3.353636363636363,0.04174573055028464,0.8181818181818182,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031559,184.18333333333337,172.7763865199434,628.99,12.0,0.18372997918740383,-0.8701613476328803,3.085833333333333,0.6934917634350528,0.8333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,3.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031560,172.61846153846156,170.76402372172288,628.99,13.0,1.5599142617778645,0.5659947356302742,3.0130769230769228,5.555782486596885,0.15384615384615385,0.0,0.38461538461538464,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031561,179.52214285714288,166.4243375565078,628.99,14.0,0.26815633566889874,-0.789440683893564,3.9935714285714283,0.2729386514040422,0.7857142857142857,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031562,170.76333333333335,164.08724470706295,628.99,15.0,0.47586328056374316,-0.5454618577642603,3.8,1.6184210526315792,0.2,0.0,0.0,1.0,0.0,0.0,1.0,2.0,48.14,48.14,48.14,1.0,1.0,0.0,0.0
EX_000031563,165.169375,160.34718716229284,628.99,16.0,0.3601757287027332,-0.6590659734681739,3.946875,0.2229612034837688,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031564,158.95294117647057,157.53444223835461,628.99,17.0,0.6196173488268818,-0.3838077585915354,3.7664705882352942,829.338747462127,0.7647058823529411,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031565,155.59388888888887,153.7211359406264,628.99,18.0,0.34602901427862426,-0.6619381795889833,177.095,0.003331545215844603,0.7777777777777778,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031566,150.23842105263157,151.33655273014438,628.99,19.0,0.5398086550150112,-0.45685209425852114,167.80526315789476,0.0013706363892983721,0.7894736842105263,0.0,0.3684210526315789,0.0,0.0,0.0,0.0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031567,146.7815,148.27228447268894,628.99,20.0,0.8321212141857115,-0.16619087031426188,159.4265,0.05733049398939323,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031568,145.60809523809522,144.79405669265137,628.99,21.0,0.3714765989593724,-0.6320569872032598,152.27,0.006961318710185854,0.7619047619047619,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031569,141.4481818181818,142.7436593604189,628.99,22.0,0.3949856356005733,-0.5995235249090973,145.3968181818182,0.014374454861773264,0.7727272727272727,0.0,0.4090909090909091,0.0,0.0,0.0,0.0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031570,137.7273913043478,140.6926587256125,628.99,23.0,0.33363007579560133,-0.6523253745836003,139.16608695652175,0.08536562505857874,0.0,1.0,0.30434782608695654,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031571,133.90333333333334,138.9460153760765,628.99,24.0,0.3142565532349207,-0.660856182775741,133.86249999999998,0.054981791016901684,0.75,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031572,130.2304,137.32270724042692,628.99,25.0,0.7735521045777329,-0.21475253869243718,128.8024,0.11700092544859413,0.04,0.0,0.4,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031573,129.09615384615384,134.77536616039535,628.99,26.0,0.651839713987785,-0.3334893840515609,124.42807692307693,0.0037772825203314857,0.7307692307692307,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031574,127.43148148148147,132.52808486991236,628.99,27.0,0.44918256724746786,-0.5296347679843137,119.83703703703704,0.09045617505254049,0.07407407407407407,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031575,124.92464285714284,130.79026338493637,628.99,28.0,2.1642647424590256,1.1120503421175059,115.94428571428571,0.04062295930311356,0.17857142857142858,0.0,0.07142857142857142,0.0,0.0,0.0,1.0,1.0,57.24,57.24,57.24,1.0,1.0,0.0,0.0
EX_000031576,129.93999999999997,131.2270335111555,628.99,29.0,0.9936124365091584,-0.006324916275192627,112.10862068965517,0.031219722252126172,0.20689655172413793,0.0,0.3793103448275862,0.0,0.0,0.0,0.0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031577,129.91233333333332,129.0214660869354,628.99,30.0,0.37109640603791794,-0.6332460466561574,108.48833333333333,0.01935692009893537,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,3.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031578,127.27677419354838,127.74168759995499,628.99,31.0,3.716781816615048,2.706894141631596,105.05645161290323,0.008376448913794427,0.6774193548387096,0.0,0.0967741935483871,0.0,0.0,1.0,1.0,4.0,48.21,48.21,48.21,1.0,1.0,0.0,0.0
EX_000031579,138.08249999999998,139.38320623823375,628.99,32.0,1.6703057954483733,0.664050587570792,101.80093749999999,0.014047021914704864,0.21875,0.0,0.375,0.0,0.0,0.0,0.0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031580,76.06,0.0,76.06,1.0,2.016434393899553,0.0,3.88,0.981958762886598,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,76.06,76.06,76.06,1.0,1.0,0.0,1.0
EX_000031581,114.715,38.655,153.37,2.0,1.681994508128841,2.023929633941275,3.8449999999999998,0.3198959687906372,0.5,0.0,0.0,1.0,0.0,0.0,1.0,2.0,153.37,153.37,153.37,1.0,1.0,0.0,1.0
EX_000031582,140.79333333333332,48.54171699568206,192.95,3.0,0.6264501160092808,-1.0834666877978723,2.973333333333333,0.7399103139013454,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,3.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031583,127.645,47.810665389638736,192.95,4.0,0.7177719456304595,-0.7534929645176436,2.7800000000000002,3.3129496402877696,0.0,1.0,0.25,0.0,1.0,1.0,1.0,4.0,88.2,88.2,88.2,1.0,1.0,0.0,0.0
EX_000031584,120.44000000000001,45.125778442039085,192.95,5.0,0.9408834274327464,-0.15778121166696685,4.066000000000001,0.09591736350221346,0.2,0.0,0.4,0.0,0.0,0.0,0.0,5.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000031585,119.25333333333333,41.27938293574112,192.95,6.0,0.10104539355992845,-2.597018795077796,3.4533333333333336,1.6708494208494207,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
