example_id,transaction_id,card_id,target_timestamp,target,split,fraud_type,hard_negative_type,history_length_total,history_length_real
EX_000033793,TX_000058578,CARD_01023,2025-04-21T10:08:50,0,train,legitimate,none,25,12
EX_000033794,TX_000058817,CARD_01023,2025-04-21T16:37:13,0,train,legitimate,none,26,12
EX_000033795,TX_000061438,CARD_01023,2025-04-26T17:03:39,0,train,legitimate,none,27,12
EX_000033796,TX_000066519,CARD_01023,2025-05-06T09:18:26,0,train,legitimate,none,28,12
EX_000033797,TX_000070431,CARD_01023,2025-05-13T13:48:34,0,validation,legitimate,none,29,12
EX_000033798,TX_000070443,CARD_01023,2025-05-13T14:09:37,0,validation,legitimate,none,30,12
EX_000033799,TX_000072905,CARD_01023,2025-05-17T23:33:56,0,validation,legitimate,none,31,12
EX_000033800,TX_000073495,CARD_01023,2025-05-19T03:30:45,0,validation,legitimate,none,32,12
EX_000033801,TX_000083465,CARD_01023,2025-06-06T21:11:56,0,test,legitimate,none,33,12
EX_000033802,TX_000085965,CARD_01023,2025-06-11T16:41:07,0,test,legitimate,none,34,12
EX_000033803,TX_000090725,CARD_01023,2025-06-20T14:29:14,0,test,legitimate,none,35,12
EX_000033804,TX_000005409,CARD_01024,2025-01-11T11:46:13,0,train,legitimate,none,1,1
EX_000033805,TX_000006037,CARD_01024,2025-01-12T15:11:24,0,train,legitimate,none,2,2
EX_000033806,TX_000007618,CARD_01024,2025-01-15T15:52:31,0,train,legitimate,none,3,3
EX_000033807,TX_000010725,CARD_01024,2025-01-21T12:44:37,0,train,legitimate,none,4,4
EX_000033808,TX_000011971,CARD_01024,2025-01-23T16:15:08,0,train,legitimate,none,5,5
EX_000033809,TX_000013071,CARD_01024,2025-01-25T16:40:21,0,train,legitimate,none,6,6
EX_000033810,TX_000015730,CARD_01024,2025-01-30T18:21:21,0,train,legitimate,none,7,7
EX_000033811,TX_000017738,CARD_01024,2025-02-03T15:27:32,0,train,legitimate,none,8,8
EX_000033812,TX_000018178,CARD_01024,2025-02-04T13:59:49,0,train,legitimate,none,9,9
EX_000033813,TX_000018865,CARD_01024,2025-02-05T16:53:34,0,train,legitimate,none,10,10
EX_000033814,TX_000026776,CARD_01024,2025-02-20T13:20:08,0,train,legitimate,none,11,11
EX_000033815,TX_000029699,CARD_01024,2025-02-25T20:13:03,0,train,legitimate,none,12,12
EX_000033816,TX_000031053,CARD_01024,2025-02-28T11:32:46,0,train,legitimate,none,13,12
EX_000033817,TX_000032286,CARD_01024,2025-03-02T16:46:29,0,train,legitimate,none,14,12
EX_000033818,TX_000033566,CARD_01024,2025-03-04T22:44:51,0,train,legitimate,none,15,12
EX_000033819,TX_000035118,CARD_01024,2025-03-07T21:47:59,0,train,legitimate,none,16,12
EX_000033820,TX_000035295,CARD_01024,2025-03-08T11:05:14,0,train,legitimate,none,17,12
EX_000033821,TX_000036223,CARD_01024,2025-03-10T00:05:40,0,train,legitimate,none,18,12
EX_000033822,TX_000038915,CARD_01024,2025-03-14T22:53:41,0,train,legitimate,none,19,12
EX_000033823,TX_000040212,CARD_01024,2025-03-17T13:39:41,0,train,legitimate,none,20,12
EX_000033824,TX_000044595,CARD_01024,2025-03-25T17:51:30,0,train,legitimate,none,21,12
EX_000033825,TX_000044670,CARD_01024,2025-03-25T20:29:02,0,train,legitimate,none,22,12
EX_000033826,TX_000053133,CARD_01024,2025-04-10T20:38:14,0,train,legitimate,none,23,12
EX_000033827,TX_000053630,CARD_01024,2025-04-11T19:47:41,0,train,legitimate,none,24,12
EX_000033828,TX_000054620,CARD_01024,2025-04-13T17:08:14,0,train,legitimate,none,25,12
EX_000033829,TX_000056288,CARD_01024,2025-04-16T19:08:55,0,train,legitimate,none,26,12
EX_000033830,TX_000056902,CARD_01024,2025-04-17T22:47:42,0,train,legitimate,none,27,12
EX_000033831,TX_000057210,CARD_01024,2025-04-18T15:57:07,0,train,legitimate,none,28,12
EX_000033832,TX_000057656,CARD_01024,2025-04-19T13:31:01,0,train,legitimate,none,29,12
EX_000033833,TX_000057760,CARD_01024,2025-04-19T16:02:23,0,train,legitimate,none,30,12
EX_000033834,TX_000059462,CARD_01024,2025-04-22T19:14:51,0,train,legitimate,none,31,12
EX_000033835,TX_000059718,CARD_01024,2025-04-23T12:38:12,0,train,legitimate,none,32,12
EX_000033836,TX_000061764,CARD_01024,2025-04-27T11:42:01,0,train,legitimate,none,33,12
EX_000033837,TX_000065199,CARD_01024,2025-05-03T16:43:13,0,train,legitimate,none,34,12
EX_000033838,TX_000065838,CARD_01024,2025-05-04T20:49:13,0,train,legitimate,none,35,12
EX_000033839,TX_000071975,CARD_01024,2025-05-16T11:12:18,0,validation,legitimate,none,36,12
EX_000033840,TX_000075653,CARD_01024,2025-05-23T10:06:11,0,validation,legitimate,none,37,12
EX_000033841,TX_000080534,CARD_01024,2025-06-01T14:11:33,0,validation,legitimate,none,38,12
EX_000033842,TX_000080654,CARD_01024,2025-06-01T16:27:11,0,validation,legitimate,none,39,12
EX_000033843,TX_000082316,CARD_01024,2025-06-04T18:25:31,0,test,legitimate,none,40,12
EX_000033844,TX_000089165,CARD_01024,2025-06-17T15:19:58,0,test,legitimate,none,41,12
EX_000033845,TX_000090190,CARD_01024,2025-06-19T13:55:06,0,test,legitimate,none,42,12
EX_000033846,TX_000091318,CARD_01024,2025-06-21T15:50:10,0,test,legitimate,none,43,12
EX_000033847,TX_000091443,CARD_01024,2025-06-21T18:28:43,0,test,legitimate,none,44,12
EX_000033848,TX_000093981,CARD_01024,2025-06-26T15:32:17,0,test,legitimate,none,45,12
EX_000033849,TX_000095298,CARD_01024,2025-06-29T07:47:05,0,test,legitimate,none,46,12
EX_000033850,TX_000095695,CARD_01024,2025-06-29T20:14:15,0,test,legitimate,none,47,12
EX_000033851,TX_000010662,CARD_01025,2025-01-21T10:52:02,0,train,legitimate,none,1,1
EX_000033852,TX_000019116,CARD_01025,2025-02-06T05:24:43,0,train,legitimate,none,2,2
EX_000033853,TX_000021647,CARD_01025,2025-02-10T20:51:52,0,train,legitimate,none,3,3
EX_000033854,TX_000024100,CARD_01025,2025-02-15T10:02:29,0,train,legitimate,none,4,4
EX_000033855,TX_000026362,CARD_01025,2025-02-19T14:56:24,0,train,legitimate,none,5,5
EX_000033856,TX_000036973,CARD_01025,2025-03-11T12:21:39,0,train,legitimate,none,6,6
EX_000033857,TX_000040250,CARD_01025,2025-03-17T14:36:41,0,train,legitimate,none,7,7
EX_000033858,TX_000044212,CARD_01025,2025-03-24T21:45:59,0,train,legitimate,none,8,8
EX_000033859,TX_000044230,CARD_01025,2025-03-24T22:55:17,0,train,legitimate,none,9,9
EX_000033860,TX_000054763,CARD_01025,2025-04-13T21:28:00,0,train,legitimate,none,10,10
EX_000033861,TX_000056627,CARD_01025,2025-04-17T13:49:07,0,train,legitimate,none,11,11
EX_000033862,TX_000056754,CARD_01025,2025-04-17T16:54:52,0,train,legitimate,none,12,12
EX_000033863,TX_000058978,CARD_01025,2025-04-21T21:15:12,0,train,legitimate,none,13,12
EX_000033864,TX_000062784,CARD_01025,2025-04-29T08:00:49,0,train,legitimate,none,14,12
EX_000033865,TX_000063279,CARD_01025,2025-04-30T05:37:41,0,train,legitimate,none,15,12
EX_000033866,TX_000080531,CARD_01025,2025-06-01T14:07:06,0,validation,legitimate,none,16,12
EX_000033867,TX_000085037,CARD_01025,2025-06-09T22:03:29,0,test,legitimate,none,17,12
EX_000033868,TX_000087347,CARD_01025,2025-06-14T12:53:19,0,test,legitimate,none,18,12
EX_000033869,TX_000088288,CARD_01025,2025-06-16T01:01:03,0,test,legitimate,none,19,12
EX_000033870,TX_000089558,CARD_01025,2025-06-18T10:18:37,0,test,legitimate,none,20,12
EX_000033871,TX_000006653,CARD_01026,2025-01-13T17:35:16,0,train,legitimate,none,1,1
EX_000033872,TX_000008682,CARD_01026,2025-01-17T15:22:53,0,train,legitimate,none,2,2
EX_000033873,TX_000009693,CARD_01026,2025-01-19T14:13:45,0,train,legitimate,none,3,3
EX_000033874,TX_000016736,CARD_01026,2025-02-01T16:25:42,0,train,legitimate,none,4,4
EX_000033875,TX_000018262,CARD_01026,2025-02-04T16:08:34,0,train,legitimate,none,5,5
EX_000033876,TX_000028167,CARD_01026,2025-02-22T21:32:53,0,train,legitimate,none,6,6
EX_000033877,TX_000029193,CARD_01026,2025-02-24T22:00:16,0,train,legitimate,none,7,7
EX_000033878,TX_000034470,CARD_01026,2025-03-06T16:51:26,0,train,legitimate,none,8,8
EX_000033879,TX_000037279,CARD_01026,2025-03-11T20:35:22,0,train,legitimate,none,9,9
EX_000033880,TX_000042018,CARD_01026,2025-03-20T20:20:28,0,train,legitimate,none,10,10
EX_000033881,TX_000042435,CARD_01026,2025-03-21T16:25:30,0,train,legitimate,none,11,11
EX_000033882,TX_000042600,CARD_01026,2025-03-21T21:54:40,0,train,legitimate,none,12,12
EX_000033883,TX_000063115,CARD_01026,2025-04-29T18:03:10,0,train,legitimate,none,13,12
EX_000033884,TX_000064625,CARD_01026,2025-05-02T15:49:19,0,train,legitimate,none,14,12
EX_000033885,TX_000065613,CARD_01026,2025-05-04T14:41:54,0,train,legitimate,none,15,12
EX_000033886,TX_000073429,CARD_01026,2025-05-18T21:17:07,0,validation,legitimate,none,16,12
EX_000033887,TX_000073936,CARD_01026,2025-05-19T20:33:10,0,validation,legitimate,none,17,12
EX_000033888,TX_000081691,CARD_01026,2025-06-03T16:07:57,0,test,legitimate,none,18,12
EX_000033889,TX_000082196,CARD_01026,2025-06-04T14:54:17,0,test,legitimate,none,19,12
EX_000033890,TX_000082811,CARD_01026,2025-06-05T17:16:55,0,test,legitimate,none,20,12
EX_000033891,TX_000083131,CARD_01026,2025-06-06T12:00:28,0,test,legitimate,none,21,12
EX_000033892,TX_000091750,CARD_01026,2025-06-22T12:42:39,0,test,legitimate,none,22,12
EX_000033893,TX_000092526,CARD_01026,2025-06-23T18:56:11,0,test,legitimate,none,23,12
EX_000033894,TX_000093010,CARD_01026,2025-06-24T17:44:17,0,test,legitimate,none,24,12
EX_000033895,TX_000093120,CARD_01026,2025-06-24T21:25:18,0,test,legitimate,none,25,12
EX_000033896,TX_000002668,CARD_01027,2025-01-06T05:49:13,0,train,legitimate,none,1,1
EX_000033897,TX_000004611,CARD_01027,2025-01-09T18:57:54,0,train,legitimate,none,2,2
EX_000033898,TX_000005283,CARD_01027,2025-01-11T02:15:00,0,train,legitimate,none,3,3
EX_000033899,TX_000006966,CARD_01027,2025-01-14T13:01:03,0,train,legitimate,none,4,4
EX_000033900,TX_000018996,CARD_01027,2025-02-05T20:23:12,0,train,legitimate,none,5,5
EX_000033901,TX_000020309,CARD_01027,2025-02-08T14:16:11,0,train,legitimate,none,6,6
EX_000033902,TX_000024266,CARD_01027,2025-02-15T15:05:59,0,train,legitimate,none,7,7
EX_000033903,TX_000025368,CARD_01027,2025-02-17T16:28:16,0,train,legitimate,none,8,8
EX_000033904,TX_000026097,CARD_01027,2025-02-18T22:08:28,0,train,legitimate,none,9,9
EX_000033905,TX_000031895,CARD_01027,2025-03-01T21:03:44,0,train,legitimate,none,10,10
EX_000033906,TX_000033875,CARD_01027,2025-03-05T15:35:28,0,train,legitimate,none,11,11
EX_000033907,TX_000038562,CARD_01027,2025-03-14T12:59:32,0,train,legitimate,none,12,12
EX_000033908,TX_000040924,CARD_01027,2025-03-18T18:37:26,0,train,legitimate,none,13,12
EX_000033909,TX_000041794,CARD_01027,2025-03-20T14:13:54,0,train,legitimate,none,14,12
EX_000033910,TX_000045149,CARD_01027,2025-03-26T19:08:54,0,train,legitimate,none,15,12
EX_000033911,TX_000045529,CARD_01027,2025-03-27T15:27:54,0,train,legitimate,none,16,12
EX_000033912,TX_000050787,CARD_01027,2025-04-06T15:25:10,0,train,legitimate,none,17,12
EX_000033913,TX_000051675,CARD_01027,2025-04-08T09:13:51,0,train,legitimate,none,18,12
EX_000033914,TX_000052195,CARD_01027,2025-04-09T09:56:40,0,train,legitimate,none,19,12
EX_000033915,TX_000054759,CARD_01027,2025-04-13T21:10:30,0,train,legitimate,none,20,12
EX_000033916,TX_000059574,CARD_01027,2025-04-23T01:08:57,0,train,legitimate,none,21,12
EX_000033917,TX_000060945,CARD_01027,2025-04-25T17:08:51,0,train,legitimate,none,22,12
EX_000033918,TX_000061495,CARD_01027,2025-04-26T19:02:23,0,train,legitimate,none,23,12
EX_000033919,TX_000065361,CARD_01027,2025-05-03T23:45:10,0,train,legitimate,none,24,12
EX_000033920,TX_000068160,CARD_01027,2025-05-09T07:26:32,0,validation,legitimate,none,25,12
EX_000033921,TX_000070591,CARD_01027,2025-05-13T17:55:50,0,validation,legitimate,none,26,12
EX_000033922,TX_000074326,CARD_01027,2025-05-20T16:38:08,0,validation,legitimate,none,27,12
EX_000033923,TX_000074509,CARD_01027,2025-05-20T22:35:27,0,validation,legitimate,none,28,12
EX_000033924,TX_000074846,CARD_01027,2025-05-21T17:16:12,0,validation,legitimate,none,29,12
EX_000033925,TX_000075968,CARD_01027,2025-05-23T19:34:07,0,validation,legitimate,none,30,12
EX_000033926,TX_000077925,CARD_01027,2025-05-27T14:33:40,0,validation,legitimate,none,31,12
EX_000033927,TX_000080228,CARD_01027,2025-05-31T20:16:23,0,validation,legitimate,none,32,12
EX_000033928,TX_000081345,CARD_01027,2025-06-02T21:27:09,0,validation,legitimate,none,33,12
EX_000033929,TX_000081866,CARD_01027,2025-06-03T21:17:03,0,test,legitimate,none,34,12
EX_000033930,TX_000086382,CARD_01027,2025-06-12T15:08:27,0,test,legitimate,none,35,12
EX_000033931,TX_000086972,CARD_01027,2025-06-13T16:42:25,0,test,legitimate,none,36,12
EX_000033932,TX_000087814,CARD_01027,2025-06-15T08:58:49,0,test,legitimate,none,37,12
EX_000033933,TX_000089983,CARD_01027,2025-06-19T02:24:27,0,test,legitimate,none,38,12
EX_000033934,TX_000095241,CARD_01027,2025-06-28T23:40:32,0,test,legitimate,none,39,12
EX_000033935,TX_000007164,CARD_01028,2025-01-14T17:57:26,0,train,legitimate,none,1,1
EX_000033936,TX_000012536,CARD_01028,2025-01-24T16:43:48,0,train,legitimate,none,2,2
EX_000033937,TX_000018082,CARD_01028,2025-02-04T11:06:52,0,train,legitimate,none,3,3
EX_000033938,TX_000018261,CARD_01028,2025-02-04T16:06:54,0,train,legitimate,none,4,4
EX_000033939,TX_000018829,CARD_01028,2025-02-05T15:59:14,0,train,legitimate,none,5,5
EX_000033940,TX_000020303,CARD_01028,2025-02-08T14:07:48,0,train,legitimate,none,6,6
EX_000033941,TX_000020485,CARD_01028,2025-02-08T18:55:02,0,train,legitimate,none,7,7
EX_000033942,TX_000032782,CARD_01028,2025-03-03T15:40:03,0,train,legitimate,none,8,8
EX_000033943,TX_000033422,CARD_01028,2025-03-04T17:59:02,0,train,legitimate,none,9,9
EX_000033944,TX_000039111,CARD_01028,2025-03-15T12:59:56,0,train,legitimate,none,10,10
EX_000033945,TX_000039820,CARD_01028,2025-03-16T16:59:27,0,train,legitimate,none,11,11
EX_000033946,TX_000040165,CARD_01028,2025-03-17T12:08:58,0,train,legitimate,none,12,12
EX_000033947,TX_000044926,CARD_01028,2025-03-26T12:59:18,0,train,legitimate,none,13,12
EX_000033948,TX_000050383,CARD_01028,2025-04-05T18:11:21,0,train,legitimate,none,14,12
EX_000033949,TX_000050760,CARD_01028,2025-04-06T14:36:30,0,train,legitimate,none,15,12
EX_000033950,TX_000058855,CARD_01028,2025-04-21T17:33:11,0,train,legitimate,none,16,12
EX_000033951,TX_000059961,CARD_01028,2025-04-23T19:10:02,0,train,legitimate,none,17,12
EX_000033952,TX_000062115,CARD_01028,2025-04-27T21:28:29,0,train,legitimate,none,18,12
EX_000033953,TX_000064614,CARD_01028,2025-05-02T15:42:36,0,train,legitimate,none,19,12
EX_000033954,TX_000066751,CARD_01028,2025-05-06T16:13:21,0,train,legitimate,none,20,12
EX_000033955,TX_000066889,CARD_01028,2025-05-06T19:29:36,0,train,legitimate,none,21,12
EX_000033956,TX_000067839,CARD_01028,2025-05-08T15:38:57,0,validation,legitimate,none,22,12
EX_000033957,TX_000068492,CARD_01028,2025-05-09T18:08:09,0,validation,legitimate,none,23,12
EX_000033958,TX_000071486,CARD_01028,2025-05-15T13:15:43,0,validation,legitimate,legitimate_shopping_spree,24,12
EX_000033959,TX_000071503,CARD_01028,2025-05-15T13:42:43,0,validation,legitimate,legitimate_shopping_spree,25,12
EX_000033960,TX_000071510,CARD_01028,2025-05-15T14:00:43,0,validation,legitimate,legitimate_shopping_spree,26,12
EX_000033961,TX_000071527,CARD_01028,2025-05-15T14:21:43,0,validation,legitimate,legitimate_shopping_spree,27,12
EX_000033962,TX_000071537,CARD_01028,2025-05-15T14:39:43,0,validation,legitimate,legitimate_shopping_spree,28,12
EX_000033963,TX_000073674,CARD_01028,2025-05-19T13:39:53,0,validation,legitimate,none,29,12
EX_000033964,TX_000075809,CARD_01028,2025-05-23T15:04:11,0,validation,legitimate,none,30,12
EX_000033965,TX_000076832,CARD_01028,2025-05-25T14:28:33,0,validation,legitimate,none,31,12
EX_000033966,TX_000077574,CARD_01028,2025-05-26T18:23:41,0,validation,legitimate,none,32,12
EX_000033967,TX_000081143,CARD_01028,2025-06-02T16:06:30,0,validation,legitimate,none,33,12
EX_000033968,TX_000082116,CARD_01028,2025-06-04T13:02:35,0,test,legitimate,none,34,12
EX_000033969,TX_000086093,CARD_01028,2025-06-11T20:33:30,0,test,legitimate,none,35,12
EX_000033970,TX_000088435,CARD_01028,2025-06-16T11:45:32,0,test,legitimate,none,36,12
EX_000033971,TX_000089195,CARD_01028,2025-06-17T16:09:39,0,test,legitimate,none,37,12
EX_000033972,TX_000093384,CARD_01028,2025-06-25T14:09:55,0,test,legitimate,none,38,12
EX_000033973,TX_000095154,CARD_01028,2025-06-28T19:05:09,0,test,legitimate,none,39,12
EX_000033974,TX_000002287,CARD_01029,2025-01-05T13:46:24,0,train,legitimate,none,1,1
EX_000033975,TX_000003550,CARD_01029,2025-01-07T18:38:30,0,train,legitimate,none,2,2
EX_000033976,TX_000008188,CARD_01029,2025-01-16T16:32:48,0,train,legitimate,none,3,3
EX_000033977,TX_000014062,CARD_01029,2025-01-27T15:01:57,0,train,legitimate,none,4,4
EX_000033978,TX_000015771,CARD_01029,2025-01-30T19:13:11,0,train,legitimate,none,5,5
EX_000033979,TX_000016747,CARD_01029,2025-02-01T16:34:36,0,train,legitimate,none,6,6
EX_000033980,TX_000021797,CARD_01029,2025-02-11T09:49:45,0,train,legitimate,none,7,7
EX_000033981,TX_000025386,CARD_01029,2025-02-17T16:47:05,0,train,legitimate,none,8,8
EX_000033982,TX_000027757,CARD_01029,2025-02-22T09:21:31,0,train,legitimate,none,9,9
EX_000033983,TX_000035936,CARD_01029,2025-03-09T14:43:28,0,train,legitimate,none,10,10
EX_000033984,TX_000041049,CARD_01029,2025-03-19T02:03:09,0,train,legitimate,none,11,11
EX_000033985,TX_000041403,CARD_01029,2025-03-19T17:09:42,0,train,legitimate,none,12,12
EX_000033986,TX_000043958,CARD_01029,2025-03-24T14:40:08,0,train,legitimate,none,13,12
EX_000033987,TX_000056693,CARD_01029,2025-04-17T15:27:44,0,train,legitimate,none,14,12
EX_000033988,TX_000060849,CARD_01029,2025-04-25T14:58:16,0,train,legitimate,none,15,12
EX_000033989,TX_000068189,CARD_01029,2025-05-09T09:40:51,0,validation,legitimate,none,16,12
EX_000033990,TX_000070031,CARD_01029,2025-05-12T16:51:54,0,validation,legitimate,none,17,12
EX_000033991,TX_000071130,CARD_01029,2025-05-14T17:21:33,0,validation,legitimate,none,18,12
EX_000033992,TX_000078999,CARD_01029,2025-05-29T15:25:06,0,validation,legitimate,none,19,12
EX_000033993,TX_000079700,CARD_01029,2025-05-30T20:32:15,0,validation,legitimate,none,20,12
EX_000033994,TX_000080257,CARD_01029,2025-05-31T21:01:51,0,validation,legitimate,none,21,12
EX_000033995,TX_000080707,CARD_01029,2025-06-01T17:52:22,0,validation,legitimate,none,22,12
EX_000033996,TX_000081980,CARD_01029,2025-06-04T08:07:32,0,test,legitimate,none,23,12
EX_000033997,TX_000087326,CARD_01029,2025-06-14T12:07:53,0,test,legitimate,none,24,12
EX_000033998,TX_000093125,CARD_01029,2025-06-24T21:40:12,0,test,legitimate,none,25,12
EX_000033999,TX_000002133,CARD_01030,2025-01-05T07:04:24,0,train,legitimate,none,1,1
EX_000034000,TX_000004238,CARD_01030,2025-01-09T04:50:39,0,train,legitimate,none,2,2
EX_000034001,TX_000007923,CARD_01030,2025-01-16T08:51:45,0,train,legitimate,none,3,3
EX_000034002,TX_000010508,CARD_01030,2025-01-20T23:07:50,0,train,legitimate,none,4,4
EX_000034003,TX_000010852,CARD_01030,2025-01-21T16:04:41,0,train,legitimate,none,5,5
EX_000034004,TX_000012965,CARD_01030,2025-01-25T14:04:55,0,train,legitimate,none,6,6
EX_000034005,TX_000020023,CARD_01030,2025-02-07T20:06:32,0,train,legitimate,none,7,7
EX_000034006,TX_000024609,CARD_01030,2025-02-16T08:57:33,0,train,legitimate,none,8,8
EX_000034007,TX_000027479,CARD_01030,2025-02-21T16:55:27,0,train,legitimate,none,9,9
EX_000034008,TX_000030786,CARD_01030,2025-02-27T19:13:29,0,train,legitimate,none,10,10
EX_000034009,TX_000033355,CARD_01030,2025-03-04T16:19:10,0,train,legitimate,none,11,11
EX_000034010,TX_000034596,CARD_01030,2025-03-06T20:19:07,0,train,legitimate,none,12,12
EX_000034011,TX_000036467,CARD_01030,2025-03-10T14:35:05,0,train,legitimate,none,13,12
EX_000034012,TX_000037692,CARD_01030,2025-03-12T17:02:33,0,train,legitimate,none,14,12
EX_000034013,TX_000040150,CARD_01030,2025-03-17T11:44:30,0,train,legitimate,none,15,12
EX_000034014,TX_000040484,CARD_01030,2025-03-17T21:26:04,0,train,legitimate,none,16,12
EX_000034015,TX_000041019,CARD_01030,2025-03-18T22:52:30,0,train,legitimate,none,17,12
EX_000034016,TX_000047268,CARD_01030,2025-03-30T19:07:10,0,train,legitimate,none,18,12
EX_000034017,TX_000047663,CARD_01030,2025-03-31T15:05:28,0,train,legitimate,none,19,12
EX_000034018,TX_000047978,CARD_01030,2025-04-01T07:11:40,0,train,legitimate,none,20,12
EX_000034019,TX_000049267,CARD_01030,2025-04-03T15:31:20,0,train,legitimate,none,21,12
EX_000034020,TX_000049457,CARD_01030,2025-04-03T21:06:52,0,train,legitimate,none,22,12
EX_000034021,TX_000051148,CARD_01030,2025-04-07T09:35:17,0,train,legitimate,none,23,12
EX_000034022,TX_000053447,CARD_01030,2025-04-11T14:56:46,0,train,legitimate,none,24,12
EX_000034023,TX_000054927,CARD_01030,2025-04-14T10:28:25,0,train,legitimate,none,25,12
EX_000034024,TX_000055074,CARD_01030,2025-04-14T14:47:33,0,train,legitimate,none,26,12
EX_000034025,TX_000055542,CARD_01030,2025-04-15T13:29:56,0,train,legitimate,none,27,12
EX_000034026,TX_000065605,CARD_01030,2025-05-04T14:30:29,0,train,legitimate,none,28,12
EX_000034027,TX_000066385,CARD_01030,2025-05-05T20:59:24,0,train,legitimate,none,29,12
EX_000034028,TX_000070543,CARD_01030,2025-05-13T16:33:57,0,validation,legitimate,none,30,12
EX_000034029,TX_000070990,CARD_01030,2025-05-14T13:43:08,0,validation,legitimate,none,31,12
EX_000034030,TX_000073165,CARD_01030,2025-05-18T14:48:28,0,validation,legitimate,none,32,12
EX_000034031,TX_000073358,CARD_01030,2025-05-18T18:59:15,0,validation,legitimate,none,33,12
EX_000034032,TX_000074516,CARD_01030,2025-05-20T23:01:36,0,validation,legitimate,none,34,12
EX_000034033,TX_000074968,CARD_01030,2025-05-21T21:06:01,0,validation,legitimate,none,35,12
EX_000034034,TX_000079340,CARD_01030,2025-05-30T10:45:14,0,validation,legitimate,none,36,12
EX_000034035,TX_000079463,CARD_01030,2025-05-30T14:12:21,0,validation,legitimate,none,37,12
EX_000034036,TX_000079992,CARD_01030,2025-05-31T14:07:22,0,validation,legitimate,none,38,12
EX_000034037,TX_000084912,CARD_01030,2025-06-09T17:54:22,0,test,legitimate,none,39,12
EX_000034038,TX_000087012,CARD_01030,2025-06-13T17:40:53,0,test,legitimate,none,40,12
EX_000034039,TX_000090465,CARD_01030,2025-06-19T23:05:44,0,test,legitimate,none,41,12
EX_000034040,TX_000091102,CARD_01030,2025-06-21T09:29:12,0,test,legitimate,none,42,12
EX_000034041,TX_000092624,CARD_01030,2025-06-23T22:50:49,0,test,legitimate,none,43,12
EX_000034042,TX_000000970,CARD_01031,2025-01-02T21:17:39,0,train,legitimate,none,1,1
EX_000034043,TX_000001571,CARD_01031,2025-01-04T04:02:50,0,train,legitimate,none,2,2
EX_000034044,TX_000005561,CARD_01031,2025-01-11T15:49:45,0,train,legitimate,none,3,3
EX_000034045,TX_000005640,CARD_01031,2025-01-11T17:39:40,0,train,legitimate,none,4,4
EX_000034046,TX_000006335,CARD_01031,2025-01-13T05:22:45,0,train,legitimate,none,5,5
EX_000034047,TX_000008036,CARD_01031,2025-01-16T13:22:05,0,train,legitimate,none,6,6
EX_000034048,TX_000011034,CARD_01031,2025-01-21T20:33:33,0,train,legitimate,none,7,7
EX_000034049,TX_000014467,CARD_01031,2025-01-28T11:48:14,0,train,legitimate,none,8,8
EX_000034050,TX_000016522,CARD_01031,2025-02-01T10:03:04,0,train,legitimate,none,9,9
EX_000034051,TX_000023638,CARD_01031,2025-02-14T14:04:27,0,train,legitimate,none,10,10
EX_000034052,TX_000029601,CARD_01031,2025-02-25T17:54:28,0,train,legitimate,none,11,11
EX_000034053,TX_000030213,CARD_01031,2025-02-26T19:43:53,0,train,legitimate,none,12,12
EX_000034054,TX_000034110,CARD_01031,2025-03-05T22:27:24,0,train,legitimate,none,13,12
EX_000034055,TX_000036509,CARD_01031,2025-03-10T15:30:05,0,train,legitimate,none,14,12
EX_000034056,TX_000038203,CARD_01031,2025-03-13T16:55:59,0,train,legitimate,none,15,12
EX_000034057,TX_000041222,CARD_01031,2025-03-19T13:18:17,0,train,legitimate,none,16,12
EX_000034058,TX_000041553,CARD_01031,2025-03-19T21:50:03,0,train,legitimate,none,17,12
EX_000034059,TX_000042754,CARD_01031,2025-03-22T10:47:47,0,train,legitimate,none,18,12
EX_000034060,TX_000043625,CARD_01031,2025-03-23T19:48:38,0,train,legitimate,none,19,12
EX_000034061,TX_000046132,CARD_01031,2025-03-28T17:56:19,0,train,legitimate,none,20,12
EX_000034062,TX_000047798,CARD_01031,2025-03-31T18:48:19,0,train,legitimate,none,21,12
EX_000034063,TX_000047911,CARD_01031,2025-03-31T22:48:34,0,train,legitimate,none,22,12
EX_000034064,TX_000048789,CARD_01031,2025-04-02T17:09:11,0,train,legitimate,none,23,12
EX_000034065,TX_000049968,CARD_01031,2025-04-04T21:03:31,0,train,legitimate,none,24,12
EX_000034066,TX_000051507,CARD_01031,2025-04-07T19:12:46,0,train,legitimate,none,25,12
EX_000034067,TX_000054687,CARD_01031,2025-04-13T19:26:03,0,train,legitimate,none,26,12
EX_000034068,TX_000057020,CARD_01031,2025-04-18T10:44:58,0,train,legitimate,none,27,12
EX_000034069,TX_000057291,CARD_01031,2025-04-18T17:51:27,0,train,legitimate,none,28,12
EX_000034070,TX_000062021,CARD_01031,2025-04-27T18:28:42,0,train,legitimate,none,29,12
EX_000034071,TX_000062059,CARD_01031,2025-04-27T19:28:08,0,train,legitimate,none,30,12
EX_000034072,TX_000062064,CARD_01031,2025-04-27T19:40:30,0,train,legitimate,none,31,12
EX_000034073,TX_000064081,CARD_01031,2025-05-01T16:01:53,0,train,legitimate,none,32,12
EX_000034074,TX_000070151,CARD_01031,2025-05-12T20:38:16,0,validation,legitimate,none,33,12
